primary_id,paxdb_ppm
Q96QV1,0.041
J3KNE8,0.041
P35408,0.041
Q14C87,0.041
Q8NGF8,0.041
K7EIZ3,0.041
Q5TYW2,0.041
Q8WZ74,0.041
Q6IQ21,0.041
Q9Y2Q1,0.041
Q6UWN5,0.041
Q5H9S7,0.041
Q6ZRH7,0.041
P10323,0.041
Q9BWW8,0.041
A0A2R8YCV2,0.041
Q9BYD9,0.041
Q9P2F6,0.041
Q9Y5J3,0.041
P0C7P1,0.041
P0DJD3,0.041
A8MU93,0.041
O95977,0.041
P17039,0.041
P28329,0.041
P0CG40,0.041
A6NGE4,0.041
Q8N4W9,0.041
Q5VU65,0.041
Q9HB03,0.041
Q9BZE3,0.041
Q96FA3,0.041
O75581,0.041
O15553,0.041
Q9BZA7,0.041
Q8N5Q1,0.041
Q5XG99,0.041
Q9HBU1,0.041
P35346,0.041
Q9BUJ0,0.041
Q96N58,0.041
J3KQ21,0.041
Q70Z44,0.041
A8MQ27,0.041
Q8IX29,0.041
Q96AQ9,0.041
Q9HAT8,0.041
P81534,0.041
Q02386,0.041
Q9NNZ6,0.041
Q64LD2,0.041
Q08116,0.041
Q8NH16,0.041
Q15915,0.041
O15072,0.041
Q9H6D8,0.041
O96024,0.04
P0CB33,0.04
Q9BX82,0.04
Q6U7Q0,0.04
Q6P4H8,0.04
Q13519,0.04
Q9NXL2,0.04
Q92858,0.04
Q8NDG6,0.04
Q9Y5E4,0.04
Q96MF2,0.04
Q9BX69,0.04
Q8NGK3,0.04
O60733,0.04
Q8N587,0.04
P0DMB2,0.04
Q86WS4,0.04
O15524,0.04
Q99075,0.04
Q6ZVC0,0.04
Q8IZ63,0.04
A6NDE4,0.04
Q9UKF5,0.04
Q9NS66,0.04
O95995,0.04
Q6NT16,0.04
O14978,0.04
Q17RS7,0.04
Q6IE38,0.04
Q03938,0.04
K9J7H7,0.04
A0A087WXD1,0.04
A0A087WZ16,0.04
Q96N95,0.04
Q8WTP9,0.04
Q8IZM9,0.04
Q13255,0.04
Q14565,0.04
Q14590,0.04
O14595,0.04
Q8N2I2,0.04
Q8N3T6,0.04
P59826,0.04
A8MWY0,0.04
Q9Y2M0,0.04
A5PLK6,0.04
O60673,0.04
A6NFY4,0.04
Q17R55,0.04
P56851,0.04
Q96BM1,0.04
Q96LT6,0.04
P83859,0.04
B3KS81,0.04
Q9Y227,0.04
O75204,0.04
Q8NCW6,0.04
Q9BYE0,0.04
Q9BRR3,0.04
O00300,0.04
Q96PR1,0.04
Q8WU67,0.04
O14904,0.04
Q9P2G3,0.039
Q8TF20,0.039
Q7RTU4,0.039
Q96JF0,0.039
Q96LX8,0.039
Q96QC4,0.039
E7EVR1,0.039
Q15431,0.039
Q6GTS8,0.039
Q96HE8,0.039
Q9UQD0,0.039
Q96RP8,0.039
Q6ZU52,0.039
Q9C0B6,0.039
Q86WC6,0.039
Q96NN9,0.039
A0A0J9YX57,0.039
O75912,0.039
Q03924,0.039
P02708,0.039
P0C025,0.039
Q8TE58,0.039
Q496H8,0.039
Q13253,0.039
Q8NGL1,0.039
P43026,0.039
Q6ZVX9,0.039
Q8NGA1,0.039
Q8TAG6,0.039
Q8IYX0,0.039
O75969,0.039
Q8N1E2,0.039
Q12950,0.039
Q9H9P2,0.039
A6NHJ4,0.039
Q9ULE3,0.039
Q6PF05,0.039
Q6XR72,0.039
Q9HB89,0.039
Q8IUG5,0.039
Q9ULV8,0.039
P15621,0.039
Q6IPT4,0.039
Q9BZR6,0.039
Q8NBS3,0.039
Q9H4D5,0.039
P15622,0.039
Q6PJG9,0.039
Q8NE00,0.039
Q96JP2,0.039
Q96F05,0.039
Q86SH2,0.039
Q9BXS0,0.039
Q8N4G2,0.039
Q9H175,0.039
Q9Y238,0.039
Q96MT1,0.039
Q8TCU5,0.039
A0A0A0MQY7,0.039
Q15415,0.039
Q96KX1,0.039
Q04743,0.039
A1L453,0.039
Q9Y466,0.039
Q9Y226,0.039
Q8N365,0.039
A6NEC3,0.039
F2Z2I4,0.039
Q9NYK1,0.039
P51160,0.039
Q8IYP2,0.039
Q2NKJ3,0.039
A2RUB1,0.039
Q96EP9,0.039
Q8NET1,0.039
P51172,0.039
A0A0C4DFN2,0.039
Q5SYB0,0.038
Q7Z6M3,0.038
Q0P5P2,0.038
Q96I76,0.038
Q9Y4D2,0.038
Q8IUQ0,0.038
Q6ZWE6,0.038
Q14774,0.038
Q8N4P2,0.038
H3BQL2,0.038
A0A087WZQ2,0.038
Q15973,0.038
Q13516,0.038
Q8TCW9,0.038
Q9NWL6,0.038
Q13304,0.038
Q9P2Z0,0.038
Q6P5S7,0.038
Q9H0F5,0.038
Q6UWI4,0.038
Q4G0Z9,0.038
P0DPD5,0.038
Q9NZP2,0.038
O95754,0.038
Q7Z5W3,0.038
Q96DN5,0.038
Q86XI6,0.038
Q8N635,0.038
P18505,0.038
Q6ZRT6,0.038
Q4JDL3,0.038
O75840,0.038
Q8N7U6,0.038
A0A1W2PQ09,0.038
P78562,0.038
Q8N475,0.038
P30556,0.038
D3DNG8,0.038
Q5NUL3,0.038
O60883,0.038
O14682,0.038
A8MPX8,0.038
V9GYV3,0.038
Q9NS64,0.038
Q9HBI5,0.038
Q8N6U8,0.038
A6NGH8,0.038
Q93086,0.038
O15034,0.038
Q8N0X2,0.038
Q9NPA2,0.038
Q8N123,0.038
Q15878,0.038
Q9NRJ4,0.038
P31273,0.038
Q8IUZ0,0.038
Q8N2R8,0.038
A6NGT6,0.038
Q8NDP4,0.038
O60243,0.038
F8W7A7,0.038
Q9Y278,0.038
Q9NQR7,0.038
Q9NS39,0.038
Q6ZMW2,0.038
Q6UXY8,0.038
Q9Y5I4,0.038
A6NMD2,0.038
Q9UBJ2,0.038
P51582,0.038
Q56UN5,0.037
Q8TC84,0.037
Q5EE01,0.037
F8W8F9,0.037
Q2M385,0.037
Q14190,0.037
Q8IXQ9,0.037
Q8NGI6,0.037
Q9BPU9,0.037
Q6ZVN8,0.037
Q67FW5,0.037
Q8IYS4,0.037
Q9UP79,0.037
Q9NS62,0.037
Q8WY07,0.037
Q96NU0,0.037
Q9Y2G7,0.037
Q9UJJ7,0.037
A0A0A0MRD0,0.037
Q5T1N1,0.037
O00295,0.037
O75712,0.037
A0A1W2PRN6,0.037
Q9BXA6,0.037
Q5VWT5,0.037
Q6ZN44,0.037
Q8NAT2,0.037
Q9Y5W8,0.037
P41968,0.037
Q9BQ83,0.037
O43309,0.037
A1L157,0.037
Q5MNV8,0.037
Q9H0B3,0.037
Q92826,0.037
O95780,0.037
Q16600,0.037
Q6S9Z5,0.037
B1AKI9,0.037
A6NCJ1,0.037
A6NK44,0.037
Q8N690,0.037
Q96KR4,0.037
O14626,0.037
Q8WXQ8,0.037
Q8IV76,0.037
Q8NGT2,0.037
X6RAN8,0.037
Q8N7X2,0.037
Q9Y566,0.037
Q96RJ0,0.037
P30279,0.037
A6NCF5,0.037
Q96RI8,0.037
Q96R48,0.037
Q8NBB4,0.037
P0DKX0,0.037
Q9BZQ2,0.037
Q6Y2X3,0.037
Q8N344,0.037
O76082,0.037
P0CE71,0.037
H3BRN8,0.037
O15123,0.037
Q9UKL4,0.037
O43186,0.037
Q8IY50,0.037
O00624,0.037
Q6ZQN7,0.037
Q6ZUS5,0.037
Q9NQZ3,0.037
Q86YA3,0.037
Q96KN3,0.037
A6NJI9,0.037
A6NNF4,0.037
O43248,0.037
A8MUM7,0.037
Q9UJW8,0.036
P47972,0.036
Q9NYL5,0.036
Q8WTR2,0.036
A2ABC7,0.036
Q9NZP5,0.036
O60688,0.036
A2RUB6,0.036
Q8NFW1,0.036
Q8NFU7,0.036
Q9Y6C5,0.036
P21730,0.036
Q96LR7,0.036
Q6UWQ5,0.036
Q9BX84,0.036
Q9H777,0.036
Q8N1Q8,0.036
Q9C0G0,0.036
O43174,0.036
O60543,0.036
P17014,0.036
Q92834,0.036
Q9UGF7,0.036
Q86X40,0.036
Q8IY51,0.036
A0A0C4DFU5,0.036
O60479,0.036
Q8WUB2,0.036
Q9H8X9,0.036
Q9BQE6,0.036
Q9BRH9,0.036
Q8NI32,0.036
O00634,0.036
Q9P1Z3,0.036
Q8N2C3,0.036
Q8TDG2,0.036
A1A5B4,0.036
Q7Z4M0,0.036
Q15078,0.036
Q2WGN9,0.036
Q9Y5H4,0.036
K7EP39,0.036
Q9NUG4,0.036
Q96L50,0.036
Q8N8G2,0.036
Q9NYS7,0.036
Q460N3,0.036
Q16570,0.036
Q96IC2,0.036
Q8NDA2,0.036
Q9UJT9,0.036
Q7RTW8,0.036
Q8IYB9,0.036
Q5T089,0.036
Q9H2W2,0.036
Q4G112,0.036
Q8WY21,0.036
P16871,0.036
Q86VZ1,0.036
Q9H6Y5,0.036
Q5SYC1,0.036
Q6ZQW0,0.036
P48169,0.036
F8VNQ3,0.036
Q8IVM8,0.036
Q6ZUX3,0.036
Q9BQG1,0.036
P29965,0.036
Q6ZUB1,0.036
Q6ECI4,0.036
Q30KP9,0.036
P29460,0.036
Q15406,0.036
Q6R6M4,0.035
Q96PD4,0.035
Q8TBH0,0.035
P0C671,0.035
Q9H9S0,0.035
Q9NUZ1,0.035
P35638,0.035
Q8IUK8,0.035
A6PVS8,0.035
O75564,0.035
Q06732,0.035
Q9UBY5,0.035
Q8N145,0.035
A0A8J8ZI57,0.035
Q8IYL2,0.035
Q6QNK2,0.035
A2A3D8,0.035
Q9BS86,0.035
O95455,0.035
Q9NQ32,0.035
Q9Y253,0.035
Q6UY01,0.035
Q99675,0.035
Q9Y6F8,0.035
Q9UPP2,0.035
Q9BZX4,0.035
Q9NRJ7,0.035
O15303,0.035
Q5HYJ1,0.035
A6NP61,0.035
A8MT33,0.035
Q96C74,0.035
Q5JVG2,0.035
Q9HAY6,0.035
Q86XX4,0.035
Q13202,0.035
Q9BWT7,0.035
Q99612,0.035
P59910,0.035
P31371,0.035
P47900,0.035
A4FU69,0.035
Q5U623,0.035
Q6XE38,0.035
P0CF75,0.035
Q9Y4Z2,0.035
Q9H239,0.035
P37288,0.035
J9JID5,0.035
Q8NBD8,0.035
Q8NB14,0.035
Q3SY52,0.035
Q96MV1,0.035
O95947,0.035
P0C7Q5,0.035
Q8NDC4,0.035
Q6S5H5,0.035
Q9H4B4,0.035
Q12766,0.035
Q9NRM0,0.035
Q9H1X1,0.035
Q68CQ1,0.035
Q9HAT0,0.035
P51677,0.035
Q8TAZ6,0.035
Q9Y6Q6,0.035
Q8N158,0.035
Q9BQP9,0.035
Q86T75,0.035
Q3ZCX4,0.035
Q7Z5S9,0.035
Q9H426,0.035
Q8IYY4,0.035
Q96A28,0.035
Q86YW0,0.035
Q8TAQ5,0.035
A6NM28,0.034
Q9UNE0,0.034
Q9BZA8,0.034
O60542,0.034
P51801,0.034
Q8TF08,0.034
P34972,0.034
Q99678,0.034
Q8NGR1,0.034
Q8NGI4,0.034
Q9Y2I6,0.034
O14796,0.034
Q5W041,0.034
Q96JT2,0.034
P28562,0.034
Q8N6L0,0.034
Q6ZVD8,0.034
Q8NE22,0.034
Q9H3M0,0.034
Q15846,0.034
F5GWQ8,0.034
Q9NPI7,0.034
Q96FI4,0.034
Q9BS34,0.034
Q12918,0.034
O15403,0.034
P05015,0.034
Q8NFA2,0.034
Q86X45,0.034
Q9Y5L5,0.034
Q96D03,0.034
Q2M3R5,0.034
P43146,0.034
Q8IZP6,0.034
Q9P243,0.034
Q8N9W8,0.034
Q76MJ5,0.034
Q9UPX6,0.034
A0A087WU35,0.034
Q6PF04,0.034
Q16655,0.034
Q8IYF1,0.034
P10828,0.034
Q8NEJ0,0.034
Q9NZL3,0.034
Q969K7,0.034
Q8TB69,0.034
J3KPG0,0.034
Q8TAX0,0.034
P08912,0.034
Q9P2E2,0.034
O43559,0.034
Q5JVX7,0.034
A6NKW6,0.034
Q8NB42,0.034
Q6PIY5,0.034
Q5DID0,0.034
Q9ULW2,0.034
Q9P2W7,0.034
Q9HCK4,0.034
H7C5G6,0.034
Q9NR20,0.034
P35368,0.034
Q8TDY3,0.034
P57771,0.034
Q6P050,0.034
Q5TGS1,0.034
Q2WGJ9,0.034
Q9UKQ2,0.034
Q68DY9,0.034
O95271,0.034
O00254,0.034
O95813,0.034
Q96RE9,0.034
Q96DY7,0.034
A0AAG2SV82,0.034
Q13474,0.034
Q9H013,0.034
Q9H3Q3,0.034
P26951,0.034
P59534,0.033
G3V1S3,0.033
Q9GZY1,0.033
Q8N695,0.033
A7MBM2,0.033
Q9BWM5,0.033
P57077,0.033
A0A8V8SAS4,0.033
Q92753,0.033
Q1W6H9,0.033
Q6PF18,0.033
O95992,0.033
Q9H1D0,0.033
A0A1X7SBT1,0.033
P20783,0.033
Q969Y0,0.033
Q86YC3,0.033
Q8TCN5,0.033
Q0VAM2,0.033
P11309,0.033
O95256,0.033
Q96SR6,0.033
Q8WXS3,0.033
Q5H9E4,0.033
O60507,0.033
Q5VU92,0.033
Q5TF58,0.033
Q9Y5H9,0.033
A0A087WVT3,0.033
Q8N823,0.033
Q9Y468,0.033
P31269,0.033
Q14CZ0,0.033
Q7L985,0.033
O95718,0.033
A0A087X169,0.033
Q6ZN19,0.033
Q8NA61,0.033
Q9NPC8,0.033
A6NF36,0.033
Q9UHF4,0.033
Q9UHL3,0.033
O43236,0.033
A6NKB5,0.033
O14746,0.033
Q8IY85,0.033
A0A1B0GTE1,0.033
Q8WXH2,0.033
Q15772,0.033
F6R685,0.033
Q8NGS0,0.033
Q6P280,0.033
Q6E213,0.033
Q9HCK1,0.033
Q2T9L4,0.033
B4DU55,0.033
Q8N9L1,0.033
Q6P9A3,0.033
Q8IYV9,0.033
Q8TE76,0.033
Q8WVE7,0.033
P30550,0.033
Q6TFL4,0.033
A6NCN8,0.033
Q8N859,0.033
Q9HBW1,0.033
A8MTZ7,0.033
Q96DW6,0.033
Q9BZJ4,0.033
A0A1B0GVM5,0.033
Q8N7M2,0.033
A4D1T9,0.033
A6NDN3,0.033
Q9GZV8,0.033
O95076,0.033
A0A0U1RR11,0.033
P0DPI3,0.033
P10073,0.033
Q8NGQ4,0.033
Q6WRX3,0.033
P0CJ92,0.033
Q6ZU64,0.033
Q9HAV5,0.033
Q7Z5H5,0.033
Q6BDI9,0.033
Q6UX41,0.033
Q96CT2,0.033
Q15569,0.033
Q9UN74,0.033
P11926,0.033
Q8N6V4,0.033
Q1XH10,0.032
Q9H3Z7,0.032
Q9BS91,0.032
Q9H5Z6,0.032
Q96LW2,0.032
Q5XUX0,0.032
Q09FC8,0.032
Q3MJ13,0.032
P0CK96,0.032
Q2TBA0,0.032
O00321,0.032
Q96GE4,0.032
Q96MB7,0.032
Q68DY1,0.032
O95237,0.032
Q86Y33,0.032
P0DPD6,0.032
O14559,0.032
Q5T215,0.032
Q9NYW7,0.032
Q5VTL7,0.032
Q8NGG8,0.032
Q8N0V4,0.032
P05112,0.032
Q9H095,0.032
Q9NUC0,0.032
O95136,0.032
Q14184,0.032
P46095,0.032
Q8N4C7,0.032
Q8NET5,0.032
A0A8V8SD95,0.032
Q13705,0.032
Q8N9H9,0.032
Q8NDV2,0.032
Q9P2J9,0.032
Q8N8Q3,0.032
Q8NGY0,0.032
Q92737,0.032
Q9H3E2,0.032
P0C7I6,0.032
Q9HBE4,0.032
Q9UNK9,0.032
B4DX44,0.032
P09848,0.032
Q5TF39,0.032
Q969W1,0.032
Q9NRM6,0.032
O00155,0.032
P48549,0.032
O95661,0.032
Q9NRY7,0.032
Q16816,0.032
Q5VZ18,0.032
Q9UKA2,0.032
Q1HG44,0.032
Q8NEY3,0.032
Q86V42,0.032
A6NHG9,0.032
A6NH00,0.032
Q9H7Y0,0.032
Q86UP3,0.032
P58294,0.032
Q9BXU7,0.032
Q8TE60,0.032
Q9Y5F2,0.032
Q1W4C9,0.032
Q8N2A8,0.032
J3KNN1,0.032
Q96M32,0.032
Q969I6,0.032
Q5T5J6,0.032
A8MT65,0.032
Q7RTR8,0.031
Q86Y78,0.031
D6RF30,0.031
Q8WXI8,0.031
Q6NSW7,0.031
Q9H7T9,0.031
Q8WZ60,0.031
O15060,0.031
Q9BWW9,0.031
Q68D42,0.031
Q8IW40,0.031
Q9Y5P8,0.031
Q32M78,0.031
Q8WTU2,0.031
Q96EF9,0.031
Q8TE56,0.031
Q8IXN7,0.031
Q13003,0.031
Q9H2K2,0.031
A0A0A0MS77,0.031
Q6NX45,0.031
Q16821,0.031
Q8WYK1,0.031
Q96EX2,0.031
Q8IZ57,0.031
O14718,0.031
A6NFU8,0.031
Q7RTU5,0.031
Q9P2F5,0.031
Q96E35,0.031
J3KNY3,0.031
A0A499FJM0,0.031
Q8NI17,0.031
A8MVW5,0.031
Q9UQ07,0.031
Q4LEZ3,0.031
O75829,0.031
Q8NH49,0.031
Q9H4Y5,0.031
Q96EG3,0.031
Q8N4L8,0.031
E9PBQ7,0.031
Q6ZNC8,0.031
O95750,0.031
Q9H252,0.031
Q9C056,0.031
Q96PB1,0.031
Q9HBV2,0.031
Q32M84,0.031
Q68DI1,0.031
Q63ZE4,0.031
P51815,0.031
Q14264,0.031
P0DY56,0.031
P56730,0.031
Q8NGE3,0.031
Q8N8W4,0.031
Q5JY77,0.031
Q9H5Y7,0.031
A6NJI1,0.031
Q9NSC2,0.031
Q9NU39,0.031
Q96LA5,0.031
Q8NC26,0.031
Q05481,0.031
Q6ZS72,0.031
Q9Y239,0.031
Q8N205,0.031
Q69YZ2,0.031
Q8NGS1,0.031
P43626,0.031
Q6N022,0.031
Q9UJW9,0.031
Q5VXU3,0.031
Q86VS3,0.031
Q4G163,0.031
Q9GZR5,0.031
Q6UXG8,0.031
A8MUN0,0.03
Q14957,0.03
O95976,0.03
P43166,0.03
Q5TA31,0.03
A0A1X7SBW3,0.03
Q13520,0.03
Q3V5L5,0.03
Q9NYV9,0.03
Q9HAU8,0.03
Q9UC07,0.03
Q9UK17,0.03
Q8IYD8,0.03
Q9BY79,0.03
P29973,0.03
Q9NY99,0.03
P51828,0.03
Q16099,0.03
Q8IZM8,0.03
A6NDP7,0.03
Q7Z736,0.03
Q07869,0.03
O60347,0.03
Q8N292,0.03
P25103,0.03
Q9BQJ4,0.03
P49683,0.03
Q9HB29,0.03
Q86XT2,0.03
Q7Z388,0.03
Q6XYQ8,0.03
G5E9R7,0.03
Q8N998,0.03
Q6P3R8,0.03
Q8WTR7,0.03
O75373,0.03
Q9Y6Q3,0.03
Q96QD5,0.03
A0AAA9Y8Y6,0.03
Q8NGU9,0.03
A1L168,0.03
Q99645,0.03
Q5VU69,0.03
Q5JXX7,0.03
Q96G27,0.03
Q4G0U5,0.03
P0DKB6,0.03
A0A087WWZ6,0.03
Q9NYG8,0.03
Q14416,0.03
Q5VT03,0.03
Q3SXY7,0.03
O43916,0.03
Q6XYB7,0.03
Q2TAC6,0.03
P49019,0.03
Q14003,0.03
P41161,0.03
P49286,0.03
Q9H1R2,0.03
Q3MJ16,0.03
Q86VH2,0.03
O95944,0.03
Q5T6X5,0.03
Q5T5S1,0.03
Q5JUK9,0.03
O43820,0.03
Q70JA7,0.03
Q9BV87,0.03
Q16548,0.03
G3V2M4,0.03
Q0VDD8,0.03
Q969N4,0.03
Q96JL9,0.03
Q9BUY5,0.03
Q8TCT0,0.03
Q9NS40,0.03
Q8NBF1,0.03
Q9NPE6,0.03
P28358,0.03
Q8WWY7,0.03
Q8N2H9,0.03
Q16559,0.03
Q587J8,0.03
Q8N988,0.03
O76090,0.03
P12645,0.03
P32241,0.029
Q13702,0.029
A6PVL3,0.029
Q9P0L1,0.029
Q6NUJ1,0.029
P57057,0.029
O95393,0.029
Q9UKN1,0.029
Q9Y2C5,0.029
Q6ZR52,0.029
M0R296,0.029
Q3KR16,0.029
Q6UY27,0.029
P0DV75,0.029
P0DV76,0.029
P15172,0.029
A0A2R8Y747,0.029
Q8N3S3,0.029
Q9HCI6,0.029
Q9H2Y9,0.029
Q8NH85,0.029
Q9BYS8,0.029
Q96PI1,0.029
Q9UIR0,0.029
O14753,0.029
Q8NGC4,0.029
Q19AV6,0.029
Q9P1W9,0.029
A0A6Q8JR05,0.029
A0A087WUU8,0.029
Q8N9C0,0.029
Q86WB7,0.029
O95170,0.029
Q96MP5,0.029
A4D263,0.029
Q13607,0.029
Q9UPX0,0.029
Q86UP0,0.029
Q10981,0.029
H0YMD5,0.029
Q9HC96,0.029
O43448,0.029
Q8NEP9,0.029
Q9HBY0,0.029
Q6UW10,0.029
Q6UXU6,0.029
Q12951,0.029
P57796,0.029
P04798,0.029
Q9C098,0.029
A6NF83,0.029
Q8IUH2,0.029
Q8WW14,0.029
P23510,0.029
Q7RTX0,0.029
Q8WZ79,0.029
Q9UK12,0.029
Q96HH4,0.029
Q9ULZ9,0.029
Q96BN6,0.029
Q8N7R1,0.029
Q5CZA5,0.029
Q99965,0.029
Q6UXT9,0.029
P29074,0.029
Q6YFQ2,0.029
O75469,0.029
O60928,0.029
O60312,0.029
A0A8J9AZZ3,0.029
Q86XU0,0.029
P0CG23,0.029
P0C6C1,0.029
Q8TC94,0.028
Q9HBH7,0.028
A6NGB7,0.028
Q9UEF7,0.028
Q8N1V2,0.028
Q96G75,0.028
Q8NEA9,0.028
Q6RI45,0.028
Q8IUC6,0.028
Q8TBZ5,0.028
Q76N89,0.028
P62079,0.028
Q9Y586,0.028
O00476,0.028
Q8WTX9,0.028
Q5FYB1,0.028
Q50LG9,0.028
P0C7M8,0.028
J3KTN9,0.028
Q8TDI7,0.028
Q05996,0.028
O95267,0.028
Q9NWN3,0.028
Q96N22,0.028
Q3KNT9,0.028
O60359,0.028
Q96A11,0.028
Q86V86,0.028
Q15760,0.028
P62502,0.028
Q86TJ5,0.028
Q0P6H9,0.028
A0A2R8YEM9,0.028
P60323,0.028
Q9Y2D1,0.028
Q86V71,0.028
Q8IVL8,0.028
Q8IXH6,0.028
P28566,0.028
Q504Y2,0.028
A6NLX4,0.028
A6NLC5,0.028
Q9P2H5,0.028
Q8WW38,0.028
Q8TD23,0.028
Q8NGZ4,0.028
Q8NH90,0.028
Q6WRI0,0.028
A0A7P0N7C4,0.028
P49682,0.028
Q9BRQ5,0.028
P52738,0.028
Q8NFV5,0.028
Q8IZU9,0.028
A6NLU0,0.028
P0DPF3,0.028
A6NM45,0.028
Q9BZV2,0.028
Q9BXI9,0.028
Q9NPB9,0.028
Q3SX64,0.028
Q96QS1,0.028
Q8IZ26,0.028
A0A7I2R3P8,0.028
Q8N807,0.028
A6NM62,0.028
P78543,0.028
Q8N7P3,0.028
Q8NG95,0.028
A2RTY3,0.028
O75437,0.028
Q9ULX5,0.028
Q8N6D5,0.028
Q86YT5,0.028
A4D0V7,0.028
Q8IXY8,0.028
O15492,0.028
A0A087WWV9,0.028
Q6ZN32,0.028
Q92839,0.028
Q9P109,0.028
A6NK53,0.028
A8MW95,0.028
Q6ZNH5,0.028
A8MYU2,0.028
A6NK75,0.028
Q5TBK1,0.028
Q56A73,0.027
O14525,0.027
P24394,0.027
Q6P9F7,0.027
Q2M3T9,0.027
Q8N7E2,0.027
Q6ZWL3,0.027
Q8NGL4,0.027
Q04741,0.027
Q96PF1,0.027
Q2VWA4,0.027
Q8TES7,0.027
Q5TAH2,0.027
Q9H158,0.027
Q8TC90,0.027
Q9C0D7,0.027
Q9BXB7,0.027
A1A4V9,0.027
O14764,0.027
P48544,0.027
Q92519,0.027
Q8NA19,0.027
O60478,0.027
P33763,0.027
Q6UWV2,0.027
O60225,0.027
Q8N6D2,0.027
Q5T619,0.027
Q14563,0.027
P25800,0.027
Q9NX31,0.027
P04090,0.027
O95185,0.027
Q8IUA0,0.027
Q9UHD0,0.027
Q6ZMT4,0.027
Q9BVH7,0.027
P59045,0.027
Q8NF86,0.027
Q9NS85,0.027
O00237,0.027
P08922,0.027
Q96Q80,0.027
Q9Y5I1,0.027
A0A0A0MSW5,0.027
Q6PG37,0.027
Q6PL45,0.027
Q9GZX5,0.027
Q8NAP8,0.027
O75121,0.027
Q9H1C0,0.027
A0A1B0GV85,0.027
Q8N865,0.027
Q9P2G9,0.027
Q9C009,0.027
A6QL63,0.027
Q9H1M3,0.027
Q8NH93,0.027
P48048,0.027
Q9UL62,0.027
Q9H7R5,0.027
P49223,0.027
Q8NEG5,0.027
Q96H86,0.027
A0A3B3IU63,0.027
Q8NHS3,0.027
Q17RB8,0.027
Q9Y5E9,0.027
Q8NFU5,0.027
Q9HCJ5,0.027
Q8NEA6,0.027
Q8NHU3,0.027
P51449,0.027
P55107,0.027
Q9H8S5,0.027
Q6P3X8,0.027
A0PJX0,0.027
A0A087WVF3,0.027
A0A087WXS9,0.027
Q6DHY5,0.027
A6NDS4,0.027
P0C7X1,0.027
Q49A17,0.027
Q8NCF0,0.027
A5D8T8,0.027
Q76EJ3,0.027
Q969Q4,0.027
O15539,0.027
A6NER0,0.027
A0A087WT91,0.027
Q96ND8,0.027
Q9NUD7,0.027
Q9Y6W6,0.027
Q01959,0.027
Q9BYT1,0.027
Q9NQX0,0.027
Q86W67,0.027
Q8IZP7,0.026
A1A5C7,0.026
Q9Y5H3,0.026
Q8NCR0,0.026
P22794,0.026
Q8N945,0.026
Q8NC01,0.026
P0C6S8,0.026
Q14129,0.026
E7EV90,0.026
Q68EN5,0.026
Q5HYA8,0.026
Q0VAA5,0.026
Q6ZMZ0,0.026
Q9H3T3,0.026
P28328,0.026
Q99558,0.026
Q6H3X3,0.026
P42701,0.026
O15496,0.026
Q8NGU2,0.026
Q969V4,0.026
Q6PIU1,0.026
A6NMS3,0.026
Q68DV7,0.026
Q96EH5,0.026
Q4G0A6,0.026
O94778,0.026
P52741,0.026
Q7Z692,0.026
A0A1W2PRQ8,0.026
Q5VW00,0.026
Q8IUS5,0.026
Q96Q77,0.026
Q8IZY5,0.026
Q9BWV7,0.026
Q9Y2A4,0.026
A8MTY0,0.026
Q8NFK1,0.026
Q6IPX1,0.026
Q8IZP1,0.026
A0A087X1G2,0.026
Q86YE8,0.026
A6NC05,0.026
Q96NI6,0.026
A0A087X179,0.026
Q6ZTQ3,0.026
Q8N5W8,0.026
O95398,0.026
Q02742,0.026
Q9H3S5,0.026
A2VDJ0,0.026
Q9NY46,0.026
Q6UWF7,0.026
Q49MI3,0.026
Q9NYQ8,0.026
Q9Y5G5,0.026
O60609,0.026
Q96K31,0.026
Q8J025,0.026
A0A0U1RQF7,0.026
Q9BZE0,0.026
Q9P2J8,0.026
Q8NEL0,0.026
P38567,0.026
Q8NFM7,0.026
Q5T4W7,0.026
Q9H9E1,0.026
Q86VQ3,0.026
Q969J5,0.026
Q96LL4,0.026
Q9UNE2,0.026
A6NJQ4,0.026
Q5T124,0.026
Q6P988,0.026
Q86VH5,0.026
Q13106,0.026
P59538,0.026
Q9NR96,0.026
Q8IYR0,0.026
Q14995,0.025
F5H1Q2,0.025
O95025,0.025
Q9GZQ4,0.025
Q9GZV9,0.025
Q9BQ65,0.025
Q6UX34,0.025
Q8WYR1,0.025
Q9Y4X3,0.025
O95789,0.025
Q8IY82,0.025
Q8NFU1,0.025
Q8N4Z0,0.025
Q6UWY2,0.025
Q6ZNM6,0.025
Q8N539,0.025
Q6UX01,0.025
Q96MU8,0.025
Q8NGS2,0.025
Q76KD6,0.025
Q16445,0.025
Q86UU5,0.025
Q14CX5,0.025
Q9H511,0.025
Q5BN46,0.025
Q9UQ26,0.025
Q8TD20,0.025
Q8WTQ7,0.025
Q8NGF9,0.025
P26441,0.025
Q86UD3,0.025
Q96SE7,0.025
O94812,0.025
Q6UXF7,0.025
Q8IXH8,0.025
P48050,0.025
A0A7I2S1M6,0.025
Q8TAF7,0.025
Q6ZR62,0.025
Q9NTI2,0.025
G3V523,0.025
P51814,0.025
Q96KX0,0.025
Q6PEW1,0.025
P17027,0.025
A6NM11,0.025
