Protein IDs	Majority protein IDs	Gene names	Protein names	Fasta headers	Only identified by site	Reverse	Potential contaminant	LFQ intensity SP3_1	LFQ intensity SP3_2	LFQ intensity SP3_3
Q92769-3;Q92769;O15379;O15379-2	Q92769-3;Q92769	HDAC2	Histone deacetylase 2	sp|Q92769-3|HDAC2_HUMAN Isoform 2 of Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2;sp|Q92769|HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2				133200000.0	57266000.0	
Q92841;Q92841-1;Q92841-3;Q92841-2	Q92841;Q92841-1;Q92841-3;Q92841-2	DDX17	Probable ATP-dependent RNA helicase DDX17	sp|Q92841|DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2;sp|Q92841-1|DDX17_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17;sp|Q92841-3|DDX17_HUMAN Isoform 4 of 				630810000.0	407190000.0	346910000.0
Q92878-3;Q92878;Q92878-2	Q92878-3;Q92878;Q92878-2	RAD50	DNA repair protein RAD50	sp|Q92878-3|RAD50_HUMAN Isoform 3 of DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50;sp|Q92878|RAD50_HUMAN DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;sp|Q92878-2|RAD50_HUMAN Isoform 2 of DNA repair protein RAD50 OS=Homo s				41958000.0		
Q92879-5;Q92879-2;Q92879-3;Q92879-6;Q92879;Q92879-4	Q92879-5;Q92879-2;Q92879-3;Q92879-6;Q92879;Q92879-4	CELF1	CUGBP Elav-like family member 1	sp|Q92879-5|CELF1_HUMAN Isoform 5 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1;sp|Q92879-2|CELF1_HUMAN Isoform 2 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1;sp|Q92879-3|CELF1_HUMAN Isoform 3 of CUGBP Elav-like				41427000.0		
Q92896;Q92896-3;Q92896-2	Q92896;Q92896-3;Q92896-2	GLG1	Golgi apparatus protein 1	sp|Q92896|GSLG1_HUMAN Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2;sp|Q92896-3|GSLG1_HUMAN Isoform 3 of Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1;sp|Q92896-2|GSLG1_HUMAN Isoform 2 of Golgi apparatus protein 1 OS=Homo 					34502000.0	29598000.0
Q92945	Q92945	KHSRP	Far upstream element-binding protein 2	sp|Q92945|FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4				826430000.0	517970000.0	698350000.0
Q92973-2;Q92973;Q92973-3;O14787-2;O14787	Q92973-2;Q92973;Q92973-3	TNPO1	Transportin-1	sp|Q92973-2|TNPO1_HUMAN Isoform 2 of Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1;sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2;sp|Q92973-3|TNPO1_HUMAN Isoform 3 of Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1				185610000.0		116120000.0
Q92979	Q92979	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4				81632000.0	140960000.0	91810000.0
Q93008-1;Q93008;O00507-2;O00507	Q93008-1;Q93008	USP9X	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	sp|Q93008-1|USP9X_HUMAN Isoform 2 of Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens OX=9606 GN=USP9X;sp|Q93008|USP9X_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens OX=9606 GN=USP9X PE=1 SV=3				24252000.0		
Q93050-1;Q93050;Q93050-3	Q93050-1;Q93050;Q93050-3	ATP6V0A1	V-type proton ATPase 116 kDa subunit a isoform 1	sp|Q93050-1|VPP1_HUMAN Isoform 2 of V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens OX=9606 GN=ATP6V0A1;sp|Q93050|VPP1_HUMAN V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens OX=9606 GN=ATP6V0A1 PE=1 SV=3;sp|Q93050-3|VPP1_HU				154130000.0		
Q93052	Q93052	LPP	Lipoma-preferred partner	sp|Q93052|LPP_HUMAN Lipoma-preferred partner OS=Homo sapiens OX=9606 GN=LPP PE=1 SV=1						33574000.0
Q969H8	Q969H8	MYDGF	Myeloid-derived growth factor	sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1				198400000.0		
Q969Q0	Q969Q0	RPL36AL	60S ribosomal protein L36a-like	sp|Q969Q0|RL36L_HUMAN 60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3				111720000.0		
Q969T9;Q969T9-2	Q969T9;Q969T9-2	WBP2	WW domain-binding protein 2	sp|Q969T9|WBP2_HUMAN WW domain-binding protein 2 OS=Homo sapiens OX=9606 GN=WBP2 PE=1 SV=1;sp|Q969T9-2|WBP2_HUMAN Isoform 2 of WW domain-binding protein 2 OS=Homo sapiens OX=9606 GN=WBP2					26618000.0	
Q96A65;Q96A65-2	Q96A65;Q96A65-2	EXOC4	Exocyst complex component 4	sp|Q96A65|EXOC4_HUMAN Exocyst complex component 4 OS=Homo sapiens OX=9606 GN=EXOC4 PE=1 SV=1;sp|Q96A65-2|EXOC4_HUMAN Isoform 2 of Exocyst complex component 4 OS=Homo sapiens OX=9606 GN=EXOC4						7524300.0
Q96A72	Q96A72	MAGOHB	Protein mago nashi homolog 2	sp|Q96A72|MGN2_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1				113520000.0		
Q96AC1-2;Q96AC1;Q96AC1-3	Q96AC1-2;Q96AC1;Q96AC1-3	FERMT2	Fermitin family homolog 2	sp|Q96AC1-2|FERM2_HUMAN Isoform 2 of Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2;sp|Q96AC1|FERM2_HUMAN Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1;sp|Q96AC1-3|FERM2_HUMAN Isoform 3 of Fermitin family homolog 2 OS=H						39240000.0
Q96AE4;Q96AE4-2	Q96AE4;Q96AE4-2	FUBP1	Far upstream element-binding protein 1	sp|Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3;sp|Q96AE4-2|FUBP1_HUMAN Isoform 2 of Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1				341750000.0	141710000.0	162140000.0
Q96AG4	Q96AG4	LRRC59	Leucine-rich repeat-containing protein 59	sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1				204610000.0	328590000.0	302170000.0
Q96AY3;Q96AY3-2	Q96AY3;Q96AY3-2	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	sp|Q96AY3|FKB10_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1;sp|Q96AY3-2|FKB10_HUMAN Isoform 2 of Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10				153020000.0	113470000.0	142160000.0
Q96B26	Q96B26	EXOSC8	Exosome complex component RRP43	sp|Q96B26|EXOS8_HUMAN Exosome complex component RRP43 OS=Homo sapiens OX=9606 GN=EXOSC8 PE=1 SV=1				19074000.0		
Q96BN8	Q96BN8	OTULIN	Ubiquitin thioesterase otulin	sp|Q96BN8|OTUL_HUMAN Ubiquitin thioesterase otulin OS=Homo sapiens OX=9606 GN=OTULIN PE=1 SV=3						20514000.0
Q96C01	Q96C01	FAM136A	Protein FAM136A	sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1					60967000.0	66472000.0
Q96C36	Q96C36	PYCR2	Pyrroline-5-carboxylate reductase 2	sp|Q96C36|P5CR2_HUMAN Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1				24645000.0	24105000.0	
Q96C86	Q96C86	DCPS	m7GpppX diphosphatase	sp|Q96C86|DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens OX=9606 GN=DCPS PE=1 SV=2				15382000.0		
Q96C90	Q96C90	PPP1R14B	Protein phosphatase 1 regulatory subunit 14B	sp|Q96C90|PP14B_HUMAN Protein phosphatase 1 regulatory subunit 14B OS=Homo sapiens OX=9606 GN=PPP1R14B PE=1 SV=3						13469000.0
Q96CN7	Q96CN7	ISOC1	Isochorismatase domain-containing protein 1	sp|Q96CN7|ISOC1_HUMAN Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3				34564000.0		
Q96CP2;Q4VC44-2;Q4VC44;Q4VC44-3	Q96CP2	FLYWCH2	FLYWCH family member 2	sp|Q96CP2|FWCH2_HUMAN FLYWCH family member 2 OS=Homo sapiens OX=9606 GN=FLYWCH2 PE=1 SV=1				243610000.0	288960000.0	283290000.0
Q96CT7	Q96CT7	CCDC124	Coiled-coil domain-containing protein 124	sp|Q96CT7|CC124_HUMAN Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1					114740000.0	60153000.0
Q96DG6	Q96DG6	CMBL	Carboxymethylenebutenolidase homolog	sp|Q96DG6|CMBL_HUMAN Carboxymethylenebutenolidase homolog OS=Homo sapiens OX=9606 GN=CMBL PE=1 SV=1				112010000.0		164500000.0
Q96DI7;Q96DI7-2	Q96DI7;Q96DI7-2	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein	sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1;sp|Q96DI7-2|SNR40_HUMAN Isoform 2 of U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40				35608000.0		
Q96E11-8;Q96E11-3;Q96E11;Q96E11-7;Q96E11-5;Q96E11-6;Q96E11-4;Q96E11-2	Q96E11-8;Q96E11-3;Q96E11;Q96E11-7;Q96E11-5;Q96E11-6;Q96E11-4;Q96E11-2	MRRF	Ribosome-recycling factor, mitochondrial	sp|Q96E11-8|RRFM_HUMAN Isoform 8 of Ribosome-recycling factor, mitochondrial OS=Homo sapiens OX=9606 GN=MRRF;sp|Q96E11-3|RRFM_HUMAN Isoform 3 of Ribosome-recycling factor, mitochondrial OS=Homo sapiens OX=9606 GN=MRRF;sp|Q96E11|RRFM_HUMAN Ribosome-recyclin					35742000.0	
Q96EP5-2;Q96EP5	Q96EP5-2;Q96EP5	DAZAP1	DAZ-associated protein 1	sp|Q96EP5-2|DAZP1_HUMAN Isoform 2 of DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1;sp|Q96EP5|DAZP1_HUMAN DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1				77117000.0	177510000.0	
Q96EU6-2;Q96EU6	Q96EU6-2;Q96EU6	RRP36	Ribosomal RNA processing protein 36 homolog	sp|Q96EU6-2|RRP36_HUMAN Isoform 2 of Ribosomal RNA processing protein 36 homolog OS=Homo sapiens OX=9606 GN=RRP36;sp|Q96EU6|RRP36_HUMAN Ribosomal RNA processing protein 36 homolog OS=Homo sapiens OX=9606 GN=RRP36 PE=1 SV=1						8553400.0
Q96EV2	Q96EV2	RBM33	RNA-binding protein 33	sp|Q96EV2|RBM33_HUMAN RNA-binding protein 33 OS=Homo sapiens OX=9606 GN=RBM33 PE=1 SV=3						5722200.0
Q96EY8	Q96EY8	MMAB	Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial	sp|Q96EY8|MMAB_HUMAN Corrinoid adenosyltransferase OS=Homo sapiens OX=9606 GN=MMAB PE=1 SV=1					21946000.0	
Q96GD0	Q96GD0	PDXP	Pyridoxal phosphate phosphatase	sp|Q96GD0|PLPP_HUMAN Pyridoxal phosphate phosphatase OS=Homo sapiens OX=9606 GN=PDXP PE=1 SV=2					12248000.0	
Q96GM8	Q96GM8	TOE1	Target of EGR1 protein 1	sp|Q96GM8|TOE1_HUMAN Target of EGR1 protein 1 OS=Homo sapiens OX=9606 GN=TOE1 PE=1 SV=1					7954400.0	
Q96GQ7	Q96GQ7	DDX27	Probable ATP-dependent RNA helicase DDX27	sp|Q96GQ7|DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2				18430000.0	50868000.0	56714000.0
Q96HC4;Q96HC4-7;Q96HC4-4;Q96HC4-6;Q96HC4-3	Q96HC4	PDLIM5	PDZ and LIM domain protein 5	sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5						39850000.0
Q96HE7;Q86YB8	Q96HE7	ERO1L	ERO1-like protein alpha	sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2				136150000.0	60211000.0	80698000.0
Q96HS1-2;Q96HS1	Q96HS1-2;Q96HS1	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial	sp|Q96HS1-2|PGAM5_HUMAN Isoform 2 of Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5;sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2				52518000.0	51293000.0	88503000.0
Q96I24;Q96I24-2	Q96I24	FUBP3	Far upstream element-binding protein 3	sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2				37073000.0	56991000.0	56974000.0
Q96I25	Q96I25	RBM17	Splicing factor 45	sp|Q96I25|SPF45_HUMAN Splicing factor 45 OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1				15987000.0		
Q96I99;Q96I99-2	Q96I99;Q96I99-2	SUCLG2	Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial	sp|Q96I99|SUCB2_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2;sp|Q96I99-2|SUCB2_HUMAN Isoform 2 of Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 G				96719000.0		
Q96IU4;Q96IU4-2	Q96IU4;Q96IU4-2	ABHD14B	Alpha/beta hydrolase domain-containing protein 14B	sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;sp|Q96IU4-2|ABHEB_HUMAN Isoform 2 of Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B				50729000.0		
Q96JH7	Q96JH7	VCPIP1	Deubiquitinating protein VCIP135	sp|Q96JH7|VCIP1_HUMAN Deubiquitinating protein VCIP135 OS=Homo sapiens OX=9606 GN=VCPIP1 PE=1 SV=2						7552800.0
Q96JM3	Q96JM3	CHAMP1	Chromosome alignment-maintaining phosphoprotein 1	sp|Q96JM3|CHAP1_HUMAN Chromosome alignment-maintaining phosphoprotein 1 OS=Homo sapiens OX=9606 GN=CHAMP1 PE=1 SV=2					2185000.0	
Q96KG9-5;Q96KG9-3;Q96KG9-4;Q96KG9-6;Q96KG9-2;Q96KG9	Q96KG9-5;Q96KG9-3;Q96KG9-4;Q96KG9-6;Q96KG9-2;Q96KG9	SCYL1	N-terminal kinase-like protein	sp|Q96KG9-5|SCYL1_HUMAN Isoform 5 of N-terminal kinase-like protein OS=Homo sapiens OX=9606 GN=SCYL1;sp|Q96KG9-3|SCYL1_HUMAN Isoform 3 of N-terminal kinase-like protein OS=Homo sapiens OX=9606 GN=SCYL1;sp|Q96KG9-4|SCYL1_HUMAN Isoform 4 of N-terminal kinase						19760000.0
Q96KR1	Q96KR1	ZFR	Zinc finger RNA-binding protein	sp|Q96KR1|ZFR_HUMAN Zinc finger RNA-binding protein OS=Homo sapiens OX=9606 GN=ZFR PE=1 SV=2				132250000.0	303750000.0	294730000.0
Q96M96;Q96M96-3	Q96M96;Q96M96-3	FGD4	FYVE, RhoGEF and PH domain-containing protein 4	sp|Q96M96|FGD4_HUMAN FYVE, RhoGEF and PH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=FGD4 PE=1 SV=2;sp|Q96M96-3|FGD4_HUMAN Isoform 3 of FYVE, RhoGEF and PH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=FGD4						1779300.0
Q96MG7	Q96MG7	NDNL2	Melanoma-associated antigen G1	sp|Q96MG7|NSE3_HUMAN Non-structural maintenance of chromosomes element 3 homolog OS=Homo sapiens OX=9606 GN=NSMCE3 PE=1 SV=1				2648500.0		
Q96MU7-2;Q96MU7	Q96MU7-2;Q96MU7	YTHDC1	YTH domain-containing protein 1	sp|Q96MU7-2|YTDC1_HUMAN Isoform 2 of YTH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=YTHDC1;sp|Q96MU7|YTDC1_HUMAN YTH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=YTHDC1 PE=1 SV=3						27582000.0
Q96NC0	Q96NC0	ZMAT2	Zinc finger matrin-type protein 2	sp|Q96NC0|ZMAT2_HUMAN Zinc finger matrin-type protein 2 OS=Homo sapiens OX=9606 GN=ZMAT2 PE=1 SV=1					27689000.0	
Q96P70	Q96P70	IPO9	Importin-9	sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens OX=9606 GN=IPO9 PE=1 SV=3				45097000.0	51681000.0	
Q96PK6;Q96PK6-2	Q96PK6	RBM14	RNA-binding protein 14	sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2				295840000.0	132580000.0	180350000.0
Q96Q06;Q96Q06-2	Q96Q06;Q96Q06-2	PLIN4	Perilipin-4	sp|Q96Q06|PLIN4_HUMAN Perilipin-4 OS=Homo sapiens OX=9606 GN=PLIN4 PE=1 SV=2;sp|Q96Q06-2|PLIN4_HUMAN Isoform 2 of Perilipin-4 OS=Homo sapiens OX=9606 GN=PLIN4						65822000.0
Q96QK1	Q96QK1	VPS35	Vacuolar protein sorting-associated protein 35	sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2				285450000.0	54061000.0	58994000.0
Q96S66-4;Q96S66-3;Q96S66-2;Q96S66	Q96S66-4;Q96S66-3;Q96S66-2;Q96S66	CLCC1	Chloride channel CLIC-like protein 1	sp|Q96S66-4|CLCC1_HUMAN Isoform 4 of Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1;sp|Q96S66-3|CLCC1_HUMAN Isoform 3 of Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1;sp|Q96S66-2|CLCC1_HUMAN Isoform 2 of Chlor				16981000.0	37475000.0	33038000.0
Q96ST2-2;Q96ST2-3;Q96ST2	Q96ST2-2;Q96ST2-3;Q96ST2	IWS1	Protein IWS1 homolog	sp|Q96ST2-2|IWS1_HUMAN Isoform 2 of Protein IWS1 homolog OS=Homo sapiens OX=9606 GN=IWS1;sp|Q96ST2-3|IWS1_HUMAN Isoform 3 of Protein IWS1 homolog OS=Homo sapiens OX=9606 GN=IWS1;sp|Q96ST2|IWS1_HUMAN Protein IWS1 homolog OS=Homo sapiens OX=9606 GN=IWS1 PE=1						7148100.0
Q96T23;Q96T23-2;Q96T23-3	Q96T23;Q96T23-2;Q96T23-3	RSF1	Remodeling and spacing factor 1	sp|Q96T23|RSF1_HUMAN Remodeling and spacing factor 1 OS=Homo sapiens OX=9606 GN=RSF1 PE=1 SV=2;sp|Q96T23-2|RSF1_HUMAN Isoform 2 of Remodeling and spacing factor 1 OS=Homo sapiens OX=9606 GN=RSF1;sp|Q96T23-3|RSF1_HUMAN Isoform 3 of Remodeling and spacing fa					3213000.0	
Q96T37-4;Q96T37-2;Q96T37-3;Q96T37	Q96T37-4;Q96T37-2;Q96T37-3;Q96T37	RBM15	Putative RNA-binding protein 15	sp|Q96T37-4|RBM15_HUMAN Isoform 4 of RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15;sp|Q96T37-2|RBM15_HUMAN Isoform 2 of RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15;sp|Q96T37-3|RBM15_HUMAN Isoform 3 of RNA-binding protein 15 OS=Homo sa				18619000.0	35798000.0	33183000.0
Q96T76-9;Q96T76;Q96T76-8	Q96T76-9;Q96T76;Q96T76-8	MMS19	MMS19 nucleotide excision repair protein homolog	sp|Q96T76-9|MMS19_HUMAN Isoform 6 of MMS19 nucleotide excision repair protein homolog OS=Homo sapiens OX=9606 GN=MMS19;sp|Q96T76|MMS19_HUMAN MMS19 nucleotide excision repair protein homolog OS=Homo sapiens OX=9606 GN=MMS19 PE=1 SV=2;sp|Q96T76-8|MMS19_HUMAN						20456000.0
Q99417	Q99417	MYCBP	C-Myc-binding protein	sp|Q99417|MYCBP_HUMAN c-Myc-binding protein OS=Homo sapiens OX=9606 GN=MYCBP PE=1 SV=3						33930000.0
Q99436;Q99436-2	Q99436;Q99436-2	PSMB7	Proteasome subunit beta type-7	sp|Q99436|PSB7_HUMAN Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1;sp|Q99436-2|PSB7_HUMAN Isoform 2 of Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7				150580000.0	294060000.0	160860000.0
Q99439;Q99439-2	Q99439;Q99439-2	CNN2	Calponin-2	sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4;sp|Q99439-2|CNN2_HUMAN Isoform 2 of Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2				26833000.0		
Q99460-2;Q99460	Q99460-2;Q99460	PSMD1	26S proteasome non-ATPase regulatory subunit 1	sp|Q99460-2|PSMD1_HUMAN Isoform 2 of 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1;sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2				200180000.0		140980000.0
Q99497	Q99497	PARK7	Protein deglycase DJ-1	sp|Q99497|PARK7_HUMAN Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2				902590000.0	361290000.0	373140000.0
Q99536;Q99536-3;Q99536-2	Q99536;Q99536-3	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2;sp|Q99536-3|VAT1_HUMAN Isoform 3 of Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1				82679000.0		
Q99549;Q99549-2	Q99549;Q99549-2	MPHOSPH8	M-phase phosphoprotein 8	sp|Q99549|MPP8_HUMAN M-phase phosphoprotein 8 OS=Homo sapiens OX=9606 GN=MPHOSPH8 PE=1 SV=2;sp|Q99549-2|MPP8_HUMAN Isoform 2 of M-phase phosphoprotein 8 OS=Homo sapiens OX=9606 GN=MPHOSPH8					6292000.0	
Q99598	Q99598	TSNAX	Translin-associated protein X	sp|Q99598|TSNAX_HUMAN Translin-associated protein X OS=Homo sapiens OX=9606 GN=TSNAX PE=1 SV=1						34525000.0
Q99613-2;Q99613;B5ME19	Q99613-2;Q99613;B5ME19	EIF3C;EIF3CL	Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein	sp|Q99613-2|EIF3C_HUMAN Isoform 2 of Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C;sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL				405190000.0	287060000.0	402100000.0
Q99615;Q99615-2	Q99615;Q99615-2	DNAJC7	DnaJ homolog subfamily C member 7	sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2;sp|Q99615-2|DNJC7_HUMAN Isoform 2 of DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7				92570000.0	122370000.0	126480000.0
Q99622	Q99622	C12orf57	Protein C10	sp|Q99622|C10_HUMAN Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1						15186000.0
Q99623;Q99623-2	Q99623;Q99623-2	PHB2	Prohibitin-2	sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;sp|Q99623-2|PHB2_HUMAN Isoform 2 of Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2				1349300000.0	1400800000.0	2028100000.0
Q99661-2;Q99661	Q99661-2;Q99661	KIF2C	Kinesin-like protein KIF2C	sp|Q99661-2|KIF2C_HUMAN Isoform 2 of Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C;sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2						15675000.0
Q99714;Q99714-2	Q99714;Q99714-2	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;sp|Q99714-2|HCD2_HUMAN Isoform 2 of 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10				414870000.0		277890000.0
Q99729-3;Q99729-2;Q99729-4;Q99729	Q99729-3;Q99729-2;Q99729-4;Q99729	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	sp|Q99729-3|ROAA_HUMAN Isoform 3 of Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB;sp|Q99729-2|ROAA_HUMAN Isoform 2 of Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB;sp|Q99729-4|ROAA_HUMAN Iso				427940000.0	329950000.0	366880000.0
Q99733;Q99733-2	Q99733;Q99733-2	NAP1L4	Nucleosome assembly protein 1-like 4	sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;sp|Q99733-2|NP1L4_HUMAN Isoform 2 of Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4				260980000.0	262670000.0	285950000.0
