primary_id,term_id,term_name,source,category,symbol,organism
Q9D051,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pdhb,Mus musculus (Mouse)
P35486,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pdha1,Mus musculus (Mouse)
Q3UHX2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pdap1,Mus musculus (Mouse)
Q9CQF9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pcyox1,Mus musculus (Mouse)
E9QPD7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pcx,Mus musculus (Mouse)
P17918,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pcna,Mus musculus (Mouse)
A0A0R4J0G0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pck2,Mus musculus (Mouse)
Q99MN9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pccb,Mus musculus (Mouse)
Q91ZA3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pcca,Mus musculus (Mouse)
Q3TT81,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pcbp2,Mus musculus (Mouse)
P60335,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pcbp1,Mus musculus (Mouse)
Q99LX0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Park7,Mus musculus (Mouse)
Q8CIN4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pak2,Mus musculus (Mouse)
P29341,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pabpc1,Mus musculus (Mouse)
P50580,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Pa2g4,Mus musculus (Mouse)
P09103,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,P4hb,Mus musculus (Mouse)
Q9D0K2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Oxct1,Mus musculus (Mouse)
P07361,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Orm2,Mus musculus (Mouse)
Q60590,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Orm1,Mus musculus (Mouse)
Q9CZ30,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ola1,Mus musculus (Mouse)
Q60597,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ogdh,Mus musculus (Mouse)
P29758,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Oat,Mus musculus (Mouse)
E9Q7G0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Numa1,Mus musculus (Mouse)
A0A1C7CYU3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nucb1,Mus musculus (Mouse)
Q9CZ44,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nsfl1c,Mus musculus (Mouse)
P46460,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nsf,Mus musculus (Mouse)
Q5SQB0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Npm1,Mus musculus (Mouse)
Q61937,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Npm1,Mus musculus (Mouse)
Q11011,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Npepps,Mus musculus (Mouse)
Q9Z0J0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Npc2,Mus musculus (Mouse)
Q01705,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Notch1,Mus musculus (Mouse)
A0A0A0MQ76,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nop58,Mus musculus (Mouse)
Q9D6Z1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nop56,Mus musculus (Mouse)
Q99K48,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nono,Mus musculus (Mouse)
O70310,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nmt1,Mus musculus (Mouse)
Q01768,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nme2,Mus musculus (Mouse)
Q5NC80,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nme1,Mus musculus (Mouse)
O55125,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nipsnap1,Mus musculus (Mouse)
P10493,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nid1,Mus musculus (Mouse)
P70441,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nherf1,Mus musculus (Mouse)
P46935,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nedd4,Mus musculus (Mouse)
Q9D6J6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufv2,Mus musculus (Mouse)
Q91YT0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufv1,Mus musculus (Mouse)
Q8K3J1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufs8,Mus musculus (Mouse)
Q9DC70,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufs7,Mus musculus (Mouse)
P52503,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufs6,Mus musculus (Mouse)
Q9DCT2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufs3,Mus musculus (Mouse)
Q91VD9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufs1,Mus musculus (Mouse)
Q9CQ54,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufc2,Mus musculus (Mouse)
Q9DCS9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufb10,Mus musculus (Mouse)
A0A0R3P9C8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa9,Mus musculus (Mouse)
Q9DCJ5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa8,Mus musculus (Mouse)
Q9CQZ5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa6,Mus musculus (Mouse)
A0A0N4SVQ1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa4,Mus musculus (Mouse)
Q9CQ75,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa2,Mus musculus (Mouse)
Q7TMF3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa12,Mus musculus (Mouse)
Q99LC3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndufa10,Mus musculus (Mouse)
Q9QYG0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndrg2,Mus musculus (Mouse)
Q62433,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ndrg1,Mus musculus (Mouse)
P09405,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ncl,Mus musculus (Mouse)
Q8K4Z3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Naxe,Mus musculus (Mouse)
A0A498WGK2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nars1,Mus musculus (Mouse)
Q78ZA7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nap1l4,Mus musculus (Mouse)
P28656,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Nap1l1,Mus musculus (Mouse)
P70670,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Naca,Mus musculus (Mouse)
Q14BI5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myom2,Mus musculus (Mouse)
Q8CI43,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myl6b,Mus musculus (Mouse)
Q3THE2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myl12b,Mus musculus (Mouse)
P97457,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myl11,Mus musculus (Mouse)
Q8VDD5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myh9,Mus musculus (Mouse)
E9QPE7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myh11,Mus musculus (Mouse)
Q5SV64,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Myh10,Mus musculus (Mouse)
Q7TPV4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mybbp1a,Mus musculus (Mouse)
Q58EV3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mup7,Mus musculus (Mouse)
A2BIN1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mup10,Mus musculus (Mouse)
P28665,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mug1,Mus musculus (Mouse)
P62774,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mtpn,Mus musculus (Mouse)
P03921,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mtnd5,Mus musculus (Mouse)
P03911,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mtnd4,Mus musculus (Mouse)
Q922D8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mthfd1,Mus musculus (Mouse)
P00405,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mt-co2,Mus musculus (Mouse)
P03930,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mtatp8,Mus musculus (Mouse)
Q922Q1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mtarc2,Mus musculus (Mouse)
P26928,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mst1,Mus musculus (Mouse)
P26041,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Msn,Mus musculus (Mouse)
Q9DB15,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mrpl12,Mus musculus (Mouse)
Q99J99,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mpst,Mus musculus (Mouse)
Q9D023,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mpc2,Mus musculus (Mouse)
P34884,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mif,Mus musculus (Mouse)
Q9CPU4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mgst3,Mus musculus (Mouse)
Q9DCS3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mecr,Mus musculus (Mouse)
P06801,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Me1,Mus musculus (Mouse)
P08249,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mdh2,Mus musculus (Mouse)
P14152,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mdh1,Mus musculus (Mouse)
Q3ULD5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mccc2,Mus musculus (Mouse)
Q99MR8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mccc1,Mus musculus (Mouse)
P41317,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mbl2,Mus musculus (Mouse)
A0A2C9F2B6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mbl1,Mus musculus (Mouse)
P04247,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Mb,Mus musculus (Mouse)
P26645,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Marcks,Mus musculus (Mouse)
P27546,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Map4,Mus musculus (Mouse)
P14873,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Map1b,Mus musculus (Mouse)
Q8BW75,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Maob,Mus musculus (Mouse)
Q64133,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Maoa,Mus musculus (Mouse)
Q80ZP8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Manf,Mus musculus (Mouse)
O09159,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Man2b1,Mus musculus (Mouse)
P51885,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lum,Mus musculus (Mouse)
P08071,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ltf,Mus musculus (Mouse)
Q922Q8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lrrc59,Mus musculus (Mouse)
A0A0R4J0I9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lrp1,Mus musculus (Mouse)
Q91XL1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lrg1,Mus musculus (Mouse)
Q8CGK3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lonp1,Mus musculus (Mouse)
P14733,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lmnb1,Mus musculus (Mouse)
P48678,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lmna,Mus musculus (Mouse)
Q9D0F3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lman1,Mus musculus (Mouse)
P42703,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lifr,Mus musculus (Mouse)
P16045,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lgals1,Mus musculus (Mouse)
Q9Z2I0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Letm1,Mus musculus (Mouse)
P16125,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ldhb,Mus musculus (Mouse)
P06151,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ldha,Mus musculus (Mouse)
P11672,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lcn2,Mus musculus (Mouse)
P16301,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lcat,Mus musculus (Mouse)
Q61792,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lasp1,Mus musculus (Mouse)
Q9CPY7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lap3,Mus musculus (Mouse)
F8VQJ3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lamc1,Mus musculus (Mouse)
E9QN70,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lamb1,Mus musculus (Mouse)
P02469,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Lamb1,Mus musculus (Mouse)
A2A513,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Krt10,Mus musculus (Mouse)
P70168,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Kpnb1,Mus musculus (Mouse)
Q6S9I0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Kng2,Mus musculus (Mouse)
A0A0R4J038,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Kng1,Mus musculus (Mouse)
O08677,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Kng1,Mus musculus (Mouse)
Q61768,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Kif5b,Mus musculus (Mouse)
Q3U0V1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Khsrp,Mus musculus (Mouse)
Q02257,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Jup,Mus musculus (Mouse)
Q9JHI5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ivd,Mus musculus (Mouse)
A0A2K6EDJ7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Itih4,Mus musculus (Mouse)
E9PVD2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Itih4,Mus musculus (Mouse)
Q61704,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Itih3,Mus musculus (Mouse)
G3X977,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Itih2,Mus musculus (Mouse)
Q61703,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Itih2,Mus musculus (Mouse)
F8WJ05,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Itih1,Mus musculus (Mouse)
Q8BKC5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ipo5,Mus musculus (Mouse)
Q9DBD0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Inhca,Mus musculus (Mouse)
Q8CAQ8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Immt,Mus musculus (Mouse)
Q9Z1X4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ilf3,Mus musculus (Mouse)
Q61730,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Il1rap,Mus musculus (Mouse)
A0A5H1ZRK8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Igkc,Mus musculus (Mouse)
A0A0R4J0S2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Igfals,Mus musculus (Mouse)
Q07113,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Igf2r,Mus musculus (Mouse)
P70404,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Idh3g,Mus musculus (Mouse)
Q91VA7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Idh3b,Mus musculus (Mouse)
P54071,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Idh2,Mus musculus (Mouse)
O88844,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Idh1,Mus musculus (Mouse)
Q8BIJ6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Iars2,Mus musculus (Mouse)
Q9JKR6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hyou1,Mus musculus (Mouse)
B1B0C7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspg2,Mus musculus (Mouse)
P63038,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspd1,Mus musculus (Mouse)
P14602,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspb1,Mus musculus (Mouse)
P38647,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspa9,Mus musculus (Mouse)
P63017,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspa8,Mus musculus (Mouse)
P20029,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspa5,Mus musculus (Mouse)
Q3U2G2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspa4,Mus musculus (Mouse)
P16627,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hspa1l,Mus musculus (Mouse)
P08113,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hsp90b1,Mus musculus (Mouse)
P11499,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hsp90ab1,Mus musculus (Mouse)
P07901,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hsp90aa1,Mus musculus (Mouse)
P51660,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hsd17b4,Mus musculus (Mouse)
O70503,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hsd17b12,Mus musculus (Mouse)
Q99N15,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hsd17b10,Mus musculus (Mouse)
A0A0R4J039,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hrg,Mus musculus (Mouse)
Q91X72,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hpx,Mus musculus (Mouse)
P00493,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hprt1,Mus musculus (Mouse)
Q61646,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hp,Mus musculus (Mouse)
Q00PI9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpul2,Mus musculus (Mouse)
Q8VDM6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpul1,Mus musculus (Mouse)
Q8VEK3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpu,Mus musculus (Mouse)
Q9D0E1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpm,Mus musculus (Mouse)
Q8R081,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpl,Mus musculus (Mouse)
P61979,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpk,Mus musculus (Mouse)
P70333,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnph2,Mus musculus (Mouse)
O35737,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnph1,Mus musculus (Mouse)
Q9Z2X1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpf,Mus musculus (Mouse)
G5E8G0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpd,Mus musculus (Mouse)
Q9Z204,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpc,Mus musculus (Mouse)
Q99020,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpab,Mus musculus (Mouse)
O88569,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpa2b1,Mus musculus (Mouse)
P49312,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpa1,Mus musculus (Mouse)
Q9CX86,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hnrnpa0,Mus musculus (Mouse)
P38060,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hmgcl,Mus musculus (Mouse)
P17710,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hk1,Mus musculus (Mouse)
C0HKE9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hist1h2ap,Mus musculus (Mouse)
C0HKE8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hist1h2ao,Mus musculus (Mouse)
C0HKE7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hist1h2an,Mus musculus (Mouse)
Q9D0S9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hint2,Mus musculus (Mouse)
P70349,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hint1,Mus musculus (Mouse)
Q8QZS1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hibch,Mus musculus (Mouse)
Q99L13,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hibadh,Mus musculus (Mouse)
Q9R098,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hgfac,Mus musculus (Mouse)
Q8VDJ3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hdlbp,Mus musculus (Mouse)
P51859,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hdgf,Mus musculus (Mouse)
A8DUK4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hbb-bs,Mus musculus (Mouse)
Q91VB8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hba-a1,Mus musculus (Mouse)
Q99JY0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hadhb,Mus musculus (Mouse)
Q61425,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Hadh,Mus musculus (Mouse)
P84228,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H3c2;H3c3;H3c4;H3c6;H3c7;H3c13;H3c14;H3c15,Mus musculus (Mouse)
P01898,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2-Q10,Mus musculus (Mouse)
P10853,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2bc7;H2bc11;H2bc13;H2bc15,Mus musculus (Mouse)
Q3THW5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2az2,Mus musculus (Mouse)
Q8R1M2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2aj,Mus musculus (Mouse)
C0HKE4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2ac8,Mus musculus (Mouse)
C0HKE3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2ac7,Mus musculus (Mouse)
C0HKE2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2ac6,Mus musculus (Mouse)
C0HKE1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2ac4,Mus musculus (Mouse)
C0HKE6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2ac13,Mus musculus (Mouse)
C0HKE5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H2ac11,Mus musculus (Mouse)
P43276,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H1-5,Mus musculus (Mouse)
P43274,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H1-4,Mus musculus (Mouse)
P43277,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H1-3,Mus musculus (Mouse)
P15864,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,H1-2,Mus musculus (Mouse)
Q9WVL0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gstz1,Mus musculus (Mouse)
P10649,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gstm1,Mus musculus (Mouse)
P13020,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gsn,Mus musculus (Mouse)
Q9WV60,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gsk3b,Mus musculus (Mouse)
Q99LP6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Grpel1,Mus musculus (Mouse)
Q3U9N4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Grn,Mus musculus (Mouse)
Q91Z53,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Grhpr,Mus musculus (Mouse)
